input_str,label
🚔0🙼🙯🙍4427🛗🛐😣1485😣🙯🙼🙵2713,0
🚔0🙼🛗3357🛐2414🙯🙍😣🙵2713🙼🙯😣,0
🚔🛐😣🛗3104🙯196🙯22🙼😣🙯🙼1120🙵,0
🚔🛗4349🙼14748😣🛐🙯🙍🙵2598🙼🙯😣,0
🚔0🛗🙯🙼🛐😣🙍35533349🙯😣1238🙵🙼,0
🚔🙯2548🙍😣🙼🛗🛐102561270🙼😣🙵🙯,0
🚔0🙼2791😣🛐2121🙍🙯🛗🙵1129🙼😣🙯,0
🚔0🛐6370🙯🙼😣🙍🛗4349😣3559🙼🙯🙵,0
🚔🙍🙼146692425🛗🙯🛐😣🙯😣🙼🙵2091,0
🚔012506🛐🙍🙼😣🛗2816🙯🙵🙼486🙯😣,0
🚔0🛐😣🙼🙯🙍2598🛗4427🙵🙯3682😣🙼,0
🚔🛐10086🙼4304🛗😣🙯🙍🙵4869😣🙯🙼,0
🚔04051🙼🙯🛐4473🛗😣🙍🙯🙵😣🙼2998,0
🚔0🛗🙍😣🙼2478🙯🙼4🛐🙼😣🙯1954🙵,0
🚔0🙍9025🛐🛗🙯3980😣🙼🙯😣🙵1314🙼,0
🚔🙍258004309🙯🛐🛗😣🙼😣🙵🙯1954🙼,0
🚔0🙼0🙯🛐2425🙍😣🛗🙼2713🙯🙵🙼😣,0
🚔0🛐🙯67615333🙍🙼😣🛗🙯🙵1065😣🙼,0
🚔05774🙯😣🙍9102🛐🙼🛗🙯🙼🙵😣2327,0
🚔🙼😣🙯🛐37758🙼4🛗🙍2481🙼🙵🙯😣,0
🚔0🛐🛗🙼😣4485🙍5066🙯😣🙵🙼🙯3132,0
🚔0🙼2050😣🙍2670🛗🛐🙯🙵🙼😣🙯1433,0
🚔0😣1429🛗🙯2791🛐🙍🙼🙯🙵1983🙼😣,0
🚔00🛗🙯2670670🙼🛐😣🙍2670🙼😣🙯🙵,0
🚔2857🛐🙯🙍😣🙼🛗13956🙯🙵😣🙼1954,0
🚔064691339😣🙯🙍🙼🛗🛐🙼🙯2996😣🙵,0
🚔0😣🛗14669🛐🙍🙼🙯940🙼🙯3070😣🙵,0
🚔🙼🛗🙯😣332445436🛐🙍😣🙼🙯🙵1731,0
🚔😣5237🙯🛐🙍🛗🙼25800🙯4051🙼😣🙵,0
🚔24462🙼🛗🙯🛐4524😣🙍🙯🙼3365😣🙵,0
🚔12438🙍4524🙼🙯🛗😣🛐🙼😣🙼3🙵🙯,0
🚔0🛐3324🙼🛗🙯😣6370🙍🙵2718🙼🙯😣,0
🚔🛗2857🙍🛐😣🙼28251🙯😣🙼1983🙯🙵,0
🚔04349🛐🛗🙯9388😣🙍🙼2718🙯🙼🙵😣,0
🚔🙍176452425😣🛐🙯🙼🛗🙵🙯🙼😣🙼3,0
🚔😣39630🙯4790🙼🛗🙍🛐🙯🙵😣🙼1558,0
🚔0🙍🙯🛗😣🙼🛐57051339🙯🙵😣2682🙼,0
🚔0🛗🙯🙍😣6482🛐5774🙼🙵🙯😣3980🙼,0
🚔🙍🙯🛗6469😣🙼🛐10804😣🙯🙵🙼3901,0
🚔0🙍🙯🛐🙼3553🛗1429😣🙵🙯🙼2931😣,0
🚔2682🙼🙍🛗😣🙯🛐10086🙯1065🙵😣🙼,0
🚔🙯4310🙍11796🙼😣🛗🛐🙯🙼1415😣🙵,0
🚔0🙼😣🙍2816🛐8956🛗🙯🙯😣🙼🙵4349,0
🚔01235😣4761🙼🙍🛐🙯🛗🙼🙯1433😣🙵,0
🚔08967🙯4790😣🛗🙍🙼🛐2791🙯🙵🙼😣,0
🚔0😣🙼1129🙯9831🛗🛐🙍🙼2999🙵😣🙯,0
🚔0😣🙼🛗1485🙯🙍🛐4856🙵🙼1065🙯😣,0
🚔02425🙯🛐3357🙼😣🙍🛗🙼🙵😣🙯1558,0
🚔🙯🙍🙼3720🛐🛗18103😣1828😣🙼🙵🙯,0
🚔0😣4761🙼🙍🙯🛗5296🛐🙼🙯1731😣🙵,0
🚔😣🛐🙍4349🛗22966🙯🙼🙼🙯😣🙵1507,0
🚔05999🙍😣🙼🛐3645🙯🛗2670🙯🙼🙵😣,0
🚔5999🙍🛐🛗🙼😣🙯22817😣3553🙯🙼🙵,0
🚔0🙍😣🛐🛗🙼🙯54494349🙯2780🙵🙼😣,0
🚔🙯16510🙍🛐5774🙼🛗😣🙵🙯🙼4761😣,0
🚔01502🙼🙯2548🛐🛗🙍😣😣2713🙼🙯🙵,0
🚔0🛐🙼🙯🙍😣18195🛗3510😣🙯🙼940🙵,0
🚔0😣🛗🛐1129🙍🙯🙼1430🙵😣🙯🙼3070,0
🚔0🙍1433🙼6370🛐🛗🙯😣🙵1485🙼😣🙯,0
🚔🛗2920🙯🛐16352🙍🙼😣🙵🙼😣1507🙯,0
🚔0🛗🙯🛐1628🙼🙍4349😣2670🙯🙵😣🙼,0
🚔15611🙯🙍🛐🛗😣🙼57745332🙯🙵🙼😣,0
🚔😣🙯1129🙍🛐🛗🙼13956🙯1485🙼🙵😣,0
🚔00🛐3312🙍🙯🙼9831🛗😣😣🙯🙼486🙵,0
🚔🙯🛐🙍3324🛗🙼16117😣🙼😣🙯🙵3023,0
🚔0🛐🙍😣🙼2670🛗1502🙯🙼🙯😣🙵1959,0
🚔🙍😣🙼🙯235943695🛗🛐3695🙵🙼😣🙯,0
🚔430424288😣🙼🙯🛗🙍🛐😣🙼🙯🙵4790,0
🚔0🙼🛐61🛗69😣🙍3645🛗5066🙼🙵😣🙯,0
🚔🙍🙼28118🛗🙯🛐😣4521🙵😣🙼🙯6659,0
🚔🛐🙯🙼16352😣🙍🛗1954🙼😣🙯🙵2481,0
🚔🙯🙍1959😣🙼🛗24462🛐🙯🙵2931😣🙼,0
🚔🛗😣🙯🙼405110681🙍🛐😣1415🙵🙼🙯,0
🚔😣🙯🛐3553🙼11796🛗🙍😣🙵1828🙯🙼,0
🚔0🙼😣🙯🛐🙍🛗52379102😣🙯🙵1314🙼,0
🚔🙯🛐🛗🙼😣🙍124382996🙯😣🙵🙼3553,0
🚔47🙯22🛗🙼🛐25800🙯😣🙯🙼2999🙵😣,0
🚔0😣1332🛐🙼🙍6469🛗🙯🙯2414🙵😣🙼,0
🚔01730🛐3270🙍🙼😣🛗🙯😣🙵🙯2075🙼,0
🚔😣🙍5705🙯10804🛗🛐🙼🙼🙵🙯😣3980,0
🚔057747002😣🙍🙼🛐🛗🙯2857🙼🙯🙵😣,0
🚔0🛐😣🛗2598🙯36🙼62🙍😣2682🙵🙼🙯,0
🚔0🛗🛐5103😣🙍🙯3720🙼2998🙵😣🙯🙼,0
🚔🙯🙼🛗🛐165105332🙍😣🙼🙯1899🙵😣,0
🚔0🛗🛐🙍🙯🙼😣27761120🙵1983🙼🙯😣,0
🚔🙍😣299610256🙯🙼🛗🛐1129🙵😣🙯🙼,0
🚔1899🙼🙍🛐😣11047🛗🙯🙼4🙯🙵😣🙼,0
🚔196🙯22🙼🛐🛗5237😣🙯🙯🙼😣2920🙵,0
🚔05254🙍2075🛗🙼😣🙯🛐🙯🙼2919😣🙵,0
🚔0🙯🛐1628🙼🙍4761🛗😣😣2919🙼🙯🙵,0
🚔18708😣🙍🛐2548🙼🙯🛗🙯🙼🙵1238😣,0
🚔00🙍😣2928🛐1821🙯🛗🙼🙼😣🙯940🙵,0
🚔0🛗😣7184🙼2816🙯🙍🛐😣1433🙯🙵🙼,0
🚔🙍🙼13239🙯😣🛗1828🛐2998🙼😣🙵🙯,0
🚔01628😣2791🙍🙯🛐🛗🙼🙯3901🙵🙼😣,0
🚔0🛐🙯😣2078🙍1235🙼🛗🙼🙯3070😣🙵,0
🚔047612050🙼🛗😣🛐🙍🙯🙵🙯🙼😣3682,0
🚔4790🙼🙍🛗19122😣🙯🛐3365😣🙵🙯🙼,0
🚔00🙼🛗🙯3980🛐🙍😣3626940🙼🙯🙵😣,0
🚔2425🛐😣🙼33763🙯🙍🛗😣🙵1270🙼🙯,0
🚔04761🙯🙍1332😣🛐🛗🙼🙵🙼😣🙯2598,0
🚔😣🛐🛗🙯161172154🙍🙼🙼🙯🙼4🙵😣,0
🚔0🛐🙼🛗😣🙍17305999🙯🙵🙯🙼2713😣,0
🚔27224😣🛗🙯4310🙼🙍🛐🙵4349🙯🙼😣,0
🚔🙯3553🛗18708🙍🙼🛐😣2548🙵🙼🙯😣,0
🚔🙯5774🙍37758🛐😣🙼🛗4524🙵🙯😣🙼,0
🚔🙯3901😣🙼🛐🙍🛗15611🙵1828😣🙯🙼,0
🚔02231🙯😣🙼7184🙍🛐🛗2548😣🙼🙯🙵,0
🚔0🛗🙯🙍1120🙼4485😣🛐1270🙯😣🙼🙵,0
🚔05449🙼1120🙍🛗😣🙯🛐🙵1959🙯😣🙼,0
🚔🙯2481🛐🛗🙼😣🙍23594🙯🙼😣🙵3023,0
🚔0🛐45211502😣🙼🙍🙯🛗1821🙵🙼😣🙯,0
🚔🛐😣🙍10804🙼🛗2327🙯🙼🙵1983😣🙯,0
🚔2091🙯13239🛐😣🙼🛗🙍1238😣🙼🙯🙵,0
🚔🛐1959🙯🙼😣🛗16510🙍1129😣🙼🙯🙵,0
🚔🛐😣🙯🛗3901🙍🙼187212998🙯🙼🙵😣,0
🚔0🙍3626🙯😣🛐2414🛗🙼3559🙯🙼😣🙵,0
🚔0🙯🛐😣163523104🙍🛗🙼🙯940🙵🙼😣,0
🚔🛐2816🙍39630😣🙼🙯🛗🙵🙯3312🙼😣,0
🚔0🙯1429🛐🙼1731🙍🛗😣🙵🙼1954😣🙯,0
🚔0🙼🙍🛐😣🙯3695🛗1245🙯🙵😣🙼3134,0
🚔0🙍🙯🙼4205😣3553🛗🛐🙼🙯1558😣🙵,0
🚔3365🛐21832🙯🙼🛗🙍😣🙼2931🙯😣🙵,0
🚔🙼😣5774🙯🛗🛐28251🙍😣3553🙼🙵🙯,0
🚔0🙯🙼🛗🙍1339😣🛐2718🙵😣🙯🙼2931,0
🚔1065🙯🛗🙍🙼30699😣🛐2998🙵🙼🙯😣,0
🚔😣🛐🙯🛗🙼119185332🙍1558🙵🙯🙼😣,0
🚔33763😣🙍🙯🛗🛐🙼2425🙯🙵😣2919🙼,0
🚔04869🙍8526🛗😣🙯🛐🙼😣🙵2078🙼🙯,0
🚔00🛗13322780🙍😣🛐🙯🙼🙼🙵😣🙯486,0
🚔😣14669🛗🙼🙯1795🛐🙍🙼1959🙯😣🙵,0
🚔0🙍🛗2481🛐😣1923🙯🙼🙼2931🙵🙯😣,0
🚔0🙍🛐7794🙼3695😣🛗🙯1828🙯😣🙵🙼,0
🚔🙍2414😣20371🙯🙼🛗🛐😣🙵🙯🙼1731,0
🚔0🛐🙯85🙼62😣4869🛗🙍🙵🙼🙯😣1821,0
🚔4309🙼😣🙍🛗10681🛐🙯🙯🙼🙵1959😣,0
🚔006224🙼🛐😣4761🛗🙍🙯😣🙵486🙯🙼,0
🚔🙍🙯🙼🛗🛐3365😣235941065🙼😣🙯🙵,0
🚔04521🙍2800🙯😣🛗🙼🛐4310🙼🙵😣🙯,0
🚔🙍1828🙯33763😣🛗🙼🛐🙯😣🙵1157🙼,0
🚔🛐🙍315053132🙯😣🙼🛗🙵🙼1065🙯😣,0
🚔02816🙯5103🛐😣🙍🛗🙼🙼2481😣🙵🙯,0
🚔327026390🙯😣🙍🛐🛗🙼🙯1558😣🙼🙵,0
🚔10086🛐🙍🙼🛗3980😣🙯🙵😣🙼🙯4310,0
🚔0🛗🛐😣🙼🙍52964521🙯😣🙵🙯🙼3365,0
🚔19122🙯2791🛐🛗🙍😣🙼1899🙯😣🙼🙵,0
🚔😣🙍🛗🙼192071120🛐🙯2780🙵🙼😣🙯,0
🚔🛗😣🙼🛐🙯5332🙍18103🙼😣4304🙵🙯,0
🚔2078😣30699🙼🛗🙍🙯🛐2931🙯🙼🙵😣,0
🚔0😣🙯🛗2425🛐🙼🙍1429🙼2075🙯😣🙵,0
🚔01410🙍🛗3324🙼😣🛐🙯🙼😣1954🙯🙵,0
🚔0😣🛐22314845🙍🙼🛗🙯3312🙵🙼😣🙯,0
🚔0🙍🙯🙼5254😣3134🛐🛗2920🙵🙼🙯😣,0
🚔0🙍🛗🛐😣🙯4427🙼3365🙼🙯🙵2091😣,0
🚔🙍10681🛗🙼🙯5774😣🛐🙯🙼🙵4310😣,0
🚔🛗🙼🙍11047🛐😣🙯5333🙼😣🙯🙵2780,0
🚔0🛗🛐33492075🙍😣🙯🙼😣🙯🙼🙵2998,0
🚔0😣🙯🛐🙼🛗🙍35591339🙵🙯😣🙼3682,0
🚔🛗124384869🛐🙍🙼🙯😣😣2414🙯🙵🙼,0
🚔🙍14669😣1415🛗🛐🙯🙼🙯😣1485🙼🙵,0
🚔035531730😣🙼🙯🛗🛐🙍2780😣🙼🙵🙯,0
🚔🙼😣🙯🛐4521🙍12506🛗😣🙯🙵1065🙼,0
🚔0🛐🙯😣🛗🙍🙼369544855066🙼🙯😣🙵,0
🚔2598😣11113🙯🛗🙍🙼🛐🙼1731🙵😣🙯,0
🚔🛐11113🛗2996🙼🙍🙯😣3901🙵🙯🙼😣,0
🚔😣🛐🙼228171821🙍🛗🙯1433🙯😣🙼🙵,0
🚔😣🛗🙍🙼🛐207524288🙯😣🙼1731🙯🙵,0
🚔0🙯🛗🙼36957184🛐🙍😣🙯🙵😣2920🙼,0
🚔3324🛗🙍🛐🙯🙼😣14748🙯🙵😣🙼4761,0
🚔01730🙼🙍🛗😣🛐2857🙯😣3023🙯🙼🙵,0
🚔0🙼🙯😣🛐🛗35594371🙍🙯🙼😣🙵🙼4,0
🚔4869🙯🙍😣🛐🛗11047🙼🙯🙵🙼😣1983,0
🚔🙯396303270😣🛐🙼🙍🛗😣🙯🙼3553🙵,0
🚔0🛐🙍🛗5332😣🙯4473🙼🙯🙼3324🙵😣,0
🚔0😣🛐91025332🙼🙍🙯🛗🙵🙼😣🙯2919,0
🚔0🛐🙼20690🙯2682😣🛗🙍🙵🙼😣🙯940,0
🚔08922🛗😣🙍🙼2780🙯🛐🙼🙯1270😣🙵,0
🚔00🛗670🛐😣🙼3559🙍🙯🙯1485🙵🙼😣,0
🚔🙍🛐🙯🛗😣🙼1433454362713🙼😣🙯🙵,0
🚔0😣6761🙯🙍🙼1270🛐🛗🙼😣1731🙵🙯,0
🚔🙼5066🙯13956🛗🛐🙍😣🙵😣1828🙼🙯,0
🚔0😣🛐🛗1245🙯🙍3132🙼🙼😣🙵1485🙯,0
🚔0🙍🙼🛗7002🛐🙯😣5333🙼😣🙵🙯1507,0
🚔🙍🙯12352😣🛗🙼4309🛐🙯1821🙵🙼😣,0
🚔0🛗😣6224🙍🙯1899🙼🛐😣🙯🙼🙵3312,0
🚔🙼😣🛐🙍🛗4309🙯22966🙵😣🙼🙯1828,0
🚔🛐4051😣🙼🛗21832🙯🙍3023🙯😣🙵🙼,0
🚔05449🛗🛐🙯🙼😣2231🙍🙼🙵😣1238🙯,0
🚔0🛐🙍😣3626🛗🙯4521🙼🙼🙯😣🙵1238,0
🚔0🙍🙯7184😣🙼🛗🛐281🙯95🙯🙵🙼😣,0
🚔0🛗1430🙼😣🙯5332🙍🛐🙵🙯🙼😣3104,0
🚔🙯🛗😣🙼2996🙍12352🛐🙵🙼2598🙯😣,0
🚔🙯🛗😣🙍106812414🛐🙼🙵😣🙼🙯2078,0
🚔0😣🙯🛐🛗5449🙍🙼3510🙵😣🙼3901🙯,0
🚔🛐😣🛗135802414🙯🙼🙍1157🙼🙵😣🙯,0
🚔18195🙍🙼😣🛗🙯5332🛐🙼1238🙵😣🙯,0
🚔🙍6469🛗🙯🙼12506😣🛐🙯2919😣🙵🙼,0
🚔0🙯52545705🙍🙼🛐🛗😣🙯😣🙵2078🙼,0
🚔🛗😣🙍🙯126602481🛐🙼😣1129🙼🙵🙯,0
🚔🙼39630🙯🛗😣🛐6469🙍🙼😣🙵4761🙯,0
🚔0😣🛗🙯🙼1959🙍4485🛐🙯🙵🙼😣1731,0
🚔0🙯🛐🛗2121😣🙼🙍1495🙵😣1433🙯🙼,0
🚔🙍🛗🙼🙯🛐2920😣14669😣1954🙵🙯🙼,0
🚔02776😣🙯🙼🙍4524🛐🛗😣🙵🙯🙼4524,0
🚔0🛐3896🙍🙼4524🛗😣🙯🙯🙵🙼1238😣,0
🚔😣🙯🛗3132🙍🙼🛐23594😣🙯🙵🙼2999,0
🚔0🛗🙍😣22313626🙯🙼🛐🙵😣🙯🙼3132,0
🚔0🛗🙍🙼2791😣🛐🙯28002931🙵🙯🙼😣,0
🚔0😣🛐3365🙯26390🙼🛗🙍🙵😣🙯🙼940,0
🚔05333🙯🛐🛗😣🙍3349🙼2231😣🙼🙯🙵,0
🚔😣🙍🛗🙯2670🛐🙼16352🙵🙯3070😣🙼,0
🚔0🛐🙯😣🙼🙍🛗50665163🙯🙼1954🙵😣,0
🚔04485🙍😣🙯🙼🛐🛗2996🙼1065🙯🙵😣,0
🚔🙼🙯🛐😣🛗🙍313415611🙼🙵😣3682🙯,0
🚔5066🙼18708🛐😣🛗🙯🙍🙼🙵5333😣🙯,0
🚔0🙼🛐🙯😣🛗4051🙍1410😣🙵2999🙯🙼,0
🚔23594🛗🙍6469😣🙼🛐🙯😣3070🙼🙵🙯,0
🚔25800😣🙍🛐🙯4349🛗🙼🙵🙯😣🙼3682,0
🚔08922😣🙍🙯🛗2670🙼🛐🙯1954🙵😣🙼,0
🚔00670🛐🙍🙯🛗1899😣🙼🙼😣3559🙯🙵,0
🚔03104🛐🙍🛗😣🙼🙯5254🙼3132🙯🙵😣,0
🚔0🙼4371🛐🛗4349🙯🙍😣2327🙯🙵🙼😣,0
🚔09102🛗😣2780🙼🛐🙯🙍2078🙵😣🙯🙼,0
🚔🙍🙯🛐165104869😣🙼🛗🙯😣🙼2718🙵,0
🚔0🛐🙼3645🙯3695🛗🙍😣😣🙵🙯🙼3388,0
🚔😣🙯🙼4869🛗🙍🛐13239🙯😣🙵🙼1828,0
🚔0🙼4309🛗😣5296🛐🙍🙯😣🙼🙯2327🙵,0
🚔0🙍🛐3324🛗🙼🙯😣3357😣4349🙼🙵🙯,0
🚔🙼🙍2091🛗🛐🙯😣14738😣🙼🙵3312🙯,0
🚔🛐46283😣🙼🙯🙍3388🛗🙼😣🙯1433🙵,0
🚔0🛐🙼32702928😣🛗🙍🙯🙯2327🙼😣🙵,0
🚔0🙼🛗😣🙍3901🙯🛐🙼0🙼🙯🙵😣1495,0
🚔0😣🙯17318178🛐🙼🛗🙍🙼😣🙵2713🙯,0
🚔0🙯2121🙍🛐🛗😣🙼3695😣🙵4869🙼🙯,0
🚔0🙼😣🛐🙯3104🙍🛗4427😣🙯🙵🙼4310,0
🚔🛗32600🙍2996🙯🛐🙼😣1983🙯🙵😣🙼,0
🚔🙼315053695🙯🛗🙍🛐😣🙵🙯4524😣🙼,0
🚔0🙯🙼44734869😣🛗🙍🛐🙯😣🙵1238🙼,0
🚔0🛐🙍😣2598🙼9025🛗🙯🙯🙼3559🙵😣,0
🚔🙯🙍🛗3553🛐25800😣🙼🙯🙵3682😣🙼,0
🚔🙍🛐🛗😣🙯18708🙼2816😣🙯🙼🙵2780,0
🚔0🛐🙼🙯🙍😣3104🛗2800🙼4🙯🙼🙵😣,0
🚔08055🙼🙍🛐😣1899🙯🛗2327🙼😣🙯🙵,0
🚔06224🙯🙍🛐4349😣🛗🙼🙵1065🙼🙯😣,0
🚔1731🙯11113😣🙼🛗🙍🛐🙵🙼😣1157🙯,0
🚔0🙍😣🙯8178🛐🙼🛗3132😣🙼🙯🙵3023,0
🚔30968🙯😣🙍🛐🛗2780🙼😣🙵🙼🙯3510,0
🚔00🙯2718🛐🙼😣🙍6370🛗🙵🙼486😣🙯,0
🚔🛐🛗2598🙯🙼🙍😣14748🙯3312🙵🙼😣,0
🚔🙍🛐16510🙼🙯🛗😣1954🙯😣1954🙵🙼,0
🚔🙯242884869🛗🙼😣🙍🛐🙼1129😣🙯🙵,0
🚔0😣1410🙼🙯🙍🛗🛐20751129🙯🙼🙵😣,0
🚔🛐20690🙯2780🛗🙍😣🙼🙵🙯🙼😣2998,0
🚔🙍🛐😣🛗523710256🙯🙼😣2780🙵🙼🙯,0
🚔13580🙍2780🛐🙯😣🛗🙼🙼🙵1495🙯😣,0
🚔01245🛐🙍😣🙼1954🛗🙯1157🙵🙯😣🙼,0
🚔0🛐🙍9388🙯🙼4521😣🛗😣🙯2414🙵🙼,0
🚔0🛗2857🙍🙯😣6761🛐🙼🙼4🙼😣🙯🙵,0
🚔0🙯🙼😣🛗70021065🛐🙍1157🙵😣🙯🙼,0
🚔😣1129🙯🙼🛐🛗10086🙍🙼🙯😣🙵1507,0
🚔00🙼🙍670😣🛐4310🙯🛗🙵🙼😣🙯🙼3,0
🚔🛗3324🙼🙍15611😣🙯🛐🙼2425🙵😣🙯,0
🚔0054492857🛗🙯🙍🙼🛐😣🙵😣486🙯🙼,0
🚔0🙍🙼🛗1368😣🙯2414🛐🙵😣🙼🙯2670,0
🚔😣181953104🙼🙍🛐🙯🛗🙯🙼😣🙵2682,0
🚔00🛗1429🙍🙯🙼🛐2996😣😣🙼🙵486🙯,0
🚔🛐🛗🙍😣369523594🙼🙯🙵2598😣🙼🙯,0
🚔0🙍🛐2231🙯2478🛗🙼😣🙯🙼1731🙵😣,0
🚔🙍🛐🙼😣326001954🛗🙯1238🙯😣🙵🙼,0
🚔0🙍😣4205🛗🛐4524🙼🙯🙯🙼🙵2078😣,0
🚔03349😣🛗🙯🙍🙼🛐3104🙯3510😣🙵🙼,0
🚔🛗🛐🙯5999😣🙍🙼24288😣🙯🙵1731🙼,0
🚔0🙯6659🛗🙍😣1628🛐🙼🙼2920🙵😣🙯,0
🚔🛐🛗🙼🙯139564309😣🙍🙵🙯😣🙼1558,0
🚔0🙼🙍🛐4905😣5237🙯🛗🙯🙵😣🙼3682,0
🚔2791🙍🙯😣🛐🛗🙼14738🙵😣🙯2548🙼,0
🚔🛗🙯🙍5237🙼28118😣🛐🙯🙼1129🙵😣,0
🚔0🙍🙼02998🙼🛐🙯🛗😣🙵🙼🙯3312😣,0
🚔🙼3🛗😣🙼🙍10086🙯🛐🙵🙼🙯3312😣,0
🚔2996😣🛐🛗🙯🙍26390🙼🙼😣🙵2718🙯,0
🚔02996😣🛗🙍🙼🛐🙯4485🙵2780🙼😣🙯,0
🚔🛗😣🙼🙯🛐3104🙍117961821🙯🙵🙼😣,0
🚔0🙯1485😣🛗5449🙼🛐🙍🙵1485😣🙼🙯,0
🚔0🛐🛗4427🙼🙯😣3070🙍3070🙵😣🙼🙯,0
🚔01558😣🙯🛐🛗1730🙼🙍🙵🙯🙼1415😣,0
🚔0🛗5333🙯🛐8526🙍🙼😣4310🙼🙵😣🙯,0
🚔08956🙼🛗3324🙍🛐😣🙯🙼🙯🙵😣2548,0
🚔0🙍🛗🛐🙯11204381😣🙼2713🙼🙵🙯😣,0
🚔23594🙯🛐🙍2414😣🛗🙼🙵😣🙯3682🙼,0
🚔0😣85🙼62🙯🙍🛐2425🛗🙯🙵🙼😣2996,0
🚔06482🛐🙍😣🛗🙯4051🙼🙵😣🙯🙼2598,0
🚔00🙍🙼🙯🛐1628😣🛗940😣🙯2713🙼🙵,0
🚔🙼506619207🛗🛐🙯😣🙍🙯1314🙼🙵😣,0
🚔0😣🙍24254905🛗🙯🙼🛐😣🙯2231🙼🙵,0
🚔0😣🛗🙍🙯🛐🙼14951368🙵🙼😣🙯1485,0
🚔🙯🛐108041821😣🙍🙼🛗😣🙼🙯1821🙵,0
🚔0🙍1235🙯3720😣🛗🛐🙼🙯🙵1485😣🙼,0
🚔🛐🙍🙯3553😣10681🛗🙼😣🙯2816🙼🙵,0
🚔🙍13239😣3324🙼🛗🙯🛐🙼🙵🙯😣3901,0
🚔0🙍🛐🙼😣8956🙯5066🛗🙼2816🙯🙵😣,0
🚔0🛗🙯2478🙼🙍😣🛐4310😣🙼🙯🙵2548,0
🚔0😣🛗3901🛐🙼🙯6370🙍🙯🙵1507🙼😣,0
🚔00🛐🛗🙍😣3901🙯🙼6482🙵🙯🙼😣940,0
🚔0🙯🙼🛐🛗3510🙍😣7002😣🙵🙯2998🙼,0
🚔0🙼🙍😣🙯🛗9025🛐2791🙵😣2999🙯🙼,0
🚔5774🙯16352🙼🛐😣🛗🙍🙵😣🙯1415🙼,0
🚔0🙼🙯🛐😣2478🛗🙍3553😣1821🙼🙵🙯,0
🚔04371😣🙍🛗🛐🙼2857🙯🙵🙯1828🙼😣,0
🚔0😣🛐3134🙼🙯🙍🛗7118🙼😣🙯2078🙵,0
🚔02121🙍2857😣🛐🙼🙯🛗🙯🙵😣🙼1495,0
🚔🛐🙯2078🛗12660🙼😣🙍🙯😣1507🙵🙼,0
🚔2414😣🙯🙼35121🛐🛗🙍🙼😣🙵1954🙯,0
🚔05332🙍8967🙼🛗🛐🙯😣🙼😣1065🙵🙯,0
🚔🙍🛗2548🛐🙼🙯😣49400🙯🙼🙵😣1157,0
🚔🛐😣🙍242522966🛗🙯🙼3682🙵😣🙼🙯,0
🚔0😣🛐🛗7002🙯2598🙼🙍🙵🙯😣2999🙼,0
🚔0🙼8922🙯😣🙍🛐🛗35101959😣🙯🙵🙼,0
🚔🙯30699🛐🙍5705🙼😣🛗🙵1270🙼🙯😣,0
🚔🙯🛗🙍🙼😣12352🛐1795🙼🙵😣2780🙯,0
🚔🙯😣🙼🛐🛗🙍192071959🙼1507🙯😣🙵,0
🚔🛗🛐😣3134🙼🙯28118🙍🙵😣🙼🙯2091,0
🚔04761😣🛐🙍5296🙼🛗🙯🙯🙵🙼1959😣,0
🚔15611🛐🙯😣🙼2816🛗🙍🙵😣🙯🙼3682,0
🚔0🙯😣8055🛐🛗🙼2670🙍🙵😣🙯🙼3312,0
🚔0🛗🛐🙼😣14955254🙯🙍🙯😣🙼🙵2999,0
🚔3553🛗🙼14748🙯😣🙍🛐🙼🙵3510😣🙯,0
🚔🛐🛗🙼🙯21832😣4310🙍😣2920🙯🙼🙵,0
🚔0🙼🛐🙍🙯5705😣5163🛗🙵🙼😣🙯2425,0
🚔0020913896🛗🙍🙼😣🛐🙯940🙵🙯🙼😣,0
🚔03720🛗🙍🙯😣🙼🛐36🙼62🙯😣🙵4304,0
🚔0🙼🙯🛐🛗4473😣1795🙍3104🙼🙯🙵😣,0
🚔🙯🙍27224🛐🙼2682🛗😣😣🙵🙯🙼3312,0
🚔0🛐🙯🛗😣🙍🙼29206370🙵1065🙯😣🙼,0
🚔🛐😣🛗2682🙍🙼11796🙯😣🙼1129🙵🙯,0
🚔02598😣🙯🙼🛗🙍🛐12660😣🙵486🙯🙼,0
🚔🛐123526469🛗😣🙼🙍🙯1129🙼🙯😣🙵,0
🚔🙍🛗😣31505🙯🙼🛐🙼42998😣🙵🙼🙯,0
🚔0🛗1368🙍🙼🙯🛐1120😣2931🙵🙼😣🙯,0
🚔0😣🙍27181430🛐🙼🛗🙯🙼2718🙵😣🙯,0
🚔0🙯🙼🙍😣2121🛗1314🛐1157😣🙯🙵🙼,0
🚔🛐🙯😣🙼10804🛗🙍33881959🙯😣🙼🙵,0
🚔😣🙍🛗🛐372026390🙯🙼🙯🙵2414😣🙼,0
🚔🙯😣🛐🙼229661238🛗🙍🙵🙼🙯1065😣,0
🚔0🙼9102🛗😣🙍1828🛐🙯🙯🙼🙵3023😣,0
🚔00🛐🙍🙯😣🙼2481🛗6702481🙯😣🙵🙼,0
🚔🙯🛐🙼🙍🛗30699😣1270🙼🙵🙯😣2078,0
🚔0😣🙼🛐🛗🙯🙍🙼033881828😣🙯🙵🙼,0
🚔🙼20371🛐😣🙍🛗🙯31321954🙼🙵😣🙯,0
